timestamp,city,temperature,light,airquality_raw,sound,humidity,dust
2015-03-24T15:00:00.000Z,San Francisco,18.82761634,1133.631401,27.85059196,1494.096893,56.23000321,958.5479231
2015-03-24T16:00:00.000Z,San Francisco,19.44046487,1496.372535,26.09068512,1498.262824,55.71713885,857.2971968
2015-03-24T17:00:00.000Z,San Francisco,20.56460497,3129.138318,24.96583964,1533.877446,52.10228061,828.629805
2015-03-24T18:00:00.000Z,San Francisco,21.95255079,3756.475174,24.7292357,1519.327882,46.53990488,848.2467765
2015-03-24T19:00:00.000Z,San Francisco,21.90402218,3771.856352,24.74679139,1515.073647,47.42422549,818.26114
2015-03-24T20:00:00.000Z,San Francisco,22.81975416,4333.924322,25.08261108,1546.632808,45.88414628,886.4997038
2015-03-24T21:00:00.000Z,San Francisco,22.23908319,3410.244584,25.03836684,1529.695449,48.53498385,867.2426902
2015-03-24T22:00:00.000Z,San Francisco,22.46882449,3350.267184,25.40653923,1521.780585,48.07274555,878.9215062
2015-03-24T23:00:00.000Z,San Francisco,21.94618288,2964.915339,25.28956121,1567.532728,49.09067599,909.4834299
2015-03-25T00:00:00.000Z,San Francisco,21.32188831,1854.513828,25.08748739,1518.655127,49.74811347,906.1778204
2015-03-25T01:00:00.000Z,San Francisco,19.96887384,763.3630075,25.64194575,1504.151693,54.46036128,926.9631485
2015-03-25T02:00:00.000Z,San Francisco,18.9409031,51.40345649,26.18795954,1485.547843,57.75421253,903.4877388
2015-03-25T03:00:00.000Z,San Francisco,18.18299315,1.846153846,26.25918978,1517.513399,61.48810276,966.3647192
2015-03-25T04:00:00.000Z,San Francisco,17.60711327,1.806451613,25.29688373,1486.367805,61.92989388,943.1907393
2015-03-25T05:00:00.000Z,San Francisco,17.41557125,1.687379543,24.39553874,1513.484819,61.18940286,1014.909791
2015-03-25T06:00:00.000Z,San Francisco,17.81122388,1.495833333,24.35832789,1516.011439,58.74396982,1136.025698
2015-03-25T07:00:00.000Z,San Francisco,18.01183715,1.023651237,25.18639551,1530.015705,57.8657426,1199.877582
2015-03-25T08:00:00.000Z,San Francisco,17.99251107,0.970630573,26.35910823,1507.068577,57.8547803,1047.654199
2015-03-25T09:00:00.000Z,San Francisco,17.91461075,0.842528736,27.14906192,1501.356221,57.11465575,1215.647759
2015-03-25T10:00:00.000Z,San Francisco,17.63542977,0.890170802,26.36685584,1466.850867,56.83204121,985.2685211
2015-03-25T11:00:00.000Z,San Francisco,17.29909594,1.087117762,26.70049082,1497.895119,58.17940978,902.9325046
2015-03-25T12:00:00.000Z,San Francisco,16.89425341,0.994142352,28.36344858,1476.621373,59.16944005,908.096673
2015-03-25T13:00:00.000Z,San Francisco,17.02159113,3.378186121,29.98525628,1500.184156,59.16068061,980.2360717
2015-03-25T14:00:00.000Z,San Francisco,17.53705472,641.7410641,32.72103138,1505.577384,59.65382194,989.7375527
2015-03-25T15:00:00.000Z,San Francisco,19.62395692,2430.088993,31.40102224,1531.408887,55.11904436,1026.757963
2015-03-25T16:00:00.000Z,San Francisco,21.42848625,3046.311774,30.40920088,1495.701334,49.48498393,871.985026
2015-03-25T17:00:00.000Z,San Francisco,22.59716229,3160.867851,29.74084217,1527.062881,46.94663551,837.5240714
2015-03-25T18:00:00.000Z,San Francisco,24.4516364,3804.774966,30.48521254,1525.678836,42.04257661,886.3303876
2015-03-25T19:00:00.000Z,San Francisco,26.31417983,4369.893809,28.63744852,1545.722238,34.11836656,855.7189314
2015-03-25T20:00:00.000Z,San Francisco,27.29667258,5450.106386,26.29168751,1579.482884,31.250359,881.8535167
2015-03-25T21:00:00.000Z,San Francisco,27.85940089,5888.502365,26.11286159,1544.323135,31.0939708,977.634963
2015-03-25T22:00:00.000Z,San Francisco,26.98771524,4370.435459,25.58133576,1569.26025,33.51417057,985.9755757
2015-03-25T23:00:00.000Z,San Francisco,26.14196529,4443.259893,25.73865638,1578.791825,36.62874438,965.5303955
2015-03-26T00:00:00.000Z,San Francisco,24.29671351,2260.849691,25.90526595,1575.07068,40.72660877,888.7922467
2015-03-26T01:00:00.000Z,San Francisco,21.2627784,872.9289752,25.63157955,1596.003417,48.5836843,978.4733094
2015-03-26T02:00:00.000Z,San Francisco,19.62233665,109.7373486,25.91403075,1511.612025,53.37281808,1014.700428
2015-03-26T03:00:00.000Z,San Francisco,18.97029366,1.249862069,27.12420838,1505.554112,56.11602515,1040.673508
2015-03-26T04:00:00.000Z,San Francisco,18.64173108,1.084316677,26.19269761,1508.310667,56.39567759,1059.496406
2015-03-26T05:00:00.000Z,San Francisco,18.54300284,0.85034057,26.65433126,1489.493248,56.54922942,1088.307397
2015-03-26T06:00:00.000Z,San Francisco,18.25972095,0.571477978,26.12987196,1489.010471,57.5422257,1156.837241
2015-03-26T07:00:00.000Z,San Francisco,17.82518352,0.012035159,26.05962104,1520.119878,59.59336903,1067.86072
2015-03-26T08:00:00.000Z,San Francisco,17.47268774,0.030693912,26.45573103,1510.035525,61.43020467,1214.864959
2015-03-26T09:00:00.000Z,San Francisco,17.65194608,0,26.67466571,1475.052586,59.86009876,1421.733277
2015-03-26T10:00:00.000Z,San Francisco,17.74917919,0.028511547,27.67170505,1472.103032,58.88288145,1298.198582
2015-03-26T11:00:00.000Z,San Francisco,17.59178818,0.0274723,27.79498143,1479.696777,59.25281609,955.1470634
